game_number, agent_type, agent_color, agent_decision_time
137, _alpha_beta, _white_, _0.27617400000000003
137, _alpha_beta_splay, _black_, _0.40700500000000017
138, _alpha_beta, _white_, _0.21744099999999994
138, _alpha_beta_splay, _black_, _0.2259089999999999
139, _alpha_beta, _white_, _0.09673999999999999
139, _alpha_beta_splay, _black_, _0.010971999999999999
140, _alpha_beta, _white_, _0.25668900000000006
140, _alpha_beta_splay, _black_, _0.28020700000000004
141, _alpha_beta, _white_, _0.5589250000000001
141, _alpha_beta_splay, _black_, _0.43478600000000045
142, _alpha_beta, _white_, _0.5186860000000002
142, _alpha_beta_splay, _black_, _0.3331750000000005
143, _alpha_beta, _white_, _0.45773400000000025
143, _alpha_beta_splay, _black_, _0.4369210000000002
144, _alpha_beta, _white_, _0.380985
144, _alpha_beta_splay, _black_, _0.4567270000000003
145, _alpha_beta, _white_, _0.26029899999999995
145, _alpha_beta_splay, _black_, _0.6228540000000002
146, _alpha_beta, _white_, _0.3275810000000004
146, _alpha_beta_splay, _black_, _0.4078060000000002
147, _alpha_beta, _white_, _0.4113590000000003
147, _alpha_beta_splay, _black_, _0.257808
148, _alpha_beta, _white_, _0.1802239999999999
148, _alpha_beta_splay, _black_, _0.3783980000000001
149, _alpha_beta, _white_, _0.42280900000000027
149, _alpha_beta_splay, _black_, _0.21847599999999984
150, _alpha_beta, _white_, _0.3042260000000001
150, _alpha_beta_splay, _black_, _0.40986800000000007
151, _alpha_beta, _white_, _0.14271699999999993
151, _alpha_beta_splay, _black_, _0.16247300000000003
152, _alpha_beta, _white_, _0.2942029999999998
152, _alpha_beta_splay, _black_, _0.40888900000000045
153, _alpha_beta, _white_, _0.36105200000000026
153, _alpha_beta_splay, _black_, _0.32413000000000014
154, _alpha_beta, _white_, _0.5100840000000009
154, _alpha_beta_splay, _black_, _0.3716120000000004
155, _alpha_beta, _white_, _0.20066099999999995
155, _alpha_beta_splay, _black_, _0.269862
156, _alpha_beta, _white_, _0.46820400000000023
156, _alpha_beta_splay, _black_, _0.29899400000000015
157, _alpha_beta, _white_, _0.2875959999999999
157, _alpha_beta_splay, _black_, _0.37827600000000006
158, _alpha_beta, _white_, _0.21847299999999986
158, _alpha_beta_splay, _black_, _0.4814220000000002
159, _alpha_beta, _white_, _0.424772
159, _alpha_beta_splay, _black_, _0.28131400000000023
160, _alpha_beta, _white_, _0.41386900000000026
160, _alpha_beta_splay, _black_, _0.28725500000000004
161, _alpha_beta, _white_, _0.30848999999999993
161, _alpha_beta_splay, _black_, _0.23845899999999987
162, _alpha_beta, _white_, _0.36713900000000027
162, _alpha_beta_splay, _black_, _0.6052800000000006
163, _alpha_beta, _white_, _0.38493700000000025
163, _alpha_beta_splay, _black_, _0.38299000000000016
