game_number, agent_type, agent_color, agent_decision_time
147, _alpha_beta, _white_, _0.26329699999999995
147, _alpha_beta_trie, _black_, _0.3959370000000002
148, _alpha_beta, _white_, _0.21552799999999986
148, _alpha_beta_trie, _black_, _0.26407800000000015
149, _alpha_beta, _white_, _0.336409
149, _alpha_beta_trie, _black_, _0.4488410000000003
150, _alpha_beta, _white_, _0.43792400000000065
150, _alpha_beta_trie, _black_, _0.34355199999999997
151, _alpha_beta, _white_, _0.3710320000000001
151, _alpha_beta_trie, _black_, _0.2227589999999999
152, _alpha_beta, _white_, _0.1735659999999999
152, _alpha_beta_trie, _black_, _0.25136700000000006
153, _alpha_beta, _white_, _0.12532499999999996
153, _alpha_beta_trie, _black_, _0.32538300000000003
154, _alpha_beta, _white_, _0.304481
154, _alpha_beta_trie, _black_, _0.4410750000000002
155, _alpha_beta, _white_, _0.311088
155, _alpha_beta_trie, _black_, _0.42448100000000016
156, _alpha_beta, _white_, _0.3251100000000001
156, _alpha_beta_trie, _black_, _0.503654
157, _alpha_beta, _white_, _0.3673550000000002
157, _alpha_beta_trie, _black_, _0.38426400000000044
158, _alpha_beta, _white_, _0.29969500000000004
158, _alpha_beta_trie, _black_, _0.3154250000000002
159, _alpha_beta, _white_, _0.37364800000000076
159, _alpha_beta_trie, _black_, _0.30016900000000035
160, _alpha_beta, _white_, _0.075029
160, _alpha_beta_trie, _black_, _0.059933
161, _alpha_beta, _white_, _0.3908800000000001
161, _alpha_beta_trie, _black_, _0.27491400000000005
162, _alpha_beta, _white_, _0.21963899999999992
162, _alpha_beta_trie, _black_, _0.3077469999999999
163, _alpha_beta, _white_, _0.27454499999999993
163, _alpha_beta_trie, _black_, _0.337571
164, _alpha_beta, _white_, _0.5126910000000006
164, _alpha_beta_trie, _black_, _0.3058380000000002
165, _alpha_beta, _white_, _0.064827
165, _alpha_beta_trie, _black_, _0.05580399999999999
166, _alpha_beta, _white_, _0.28811099999999995
166, _alpha_beta_trie, _black_, _0.27628
167, _alpha_beta, _white_, _0.31906
167, _alpha_beta_trie, _black_, _1.2304560000000002
168, _alpha_beta, _white_, _0.45324000000000025
168, _alpha_beta_trie, _black_, _0.6378720000000009
169, _alpha_beta, _white_, _0.25775699999999996
169, _alpha_beta_trie, _black_, _0.4087290000000001
170, _alpha_beta, _white_, _0.2734400000000001
170, _alpha_beta_trie, _black_, _0.19184099999999998
171, _alpha_beta, _white_, _0.15545199999999995
171, _alpha_beta_trie, _black_, _0.26469
172, _alpha_beta, _white_, _0.3680700000000002
172, _alpha_beta_trie, _black_, _0.371746
173, _alpha_beta, _white_, _0.2500279999999998
173, _alpha_beta_trie, _black_, _0.31328000000000006
174, _alpha_beta, _white_, _0.4216250000000004
174, _alpha_beta_trie, _black_, _0.301106
175, _alpha_beta, _white_, _0.3857840000000001
175, _alpha_beta_trie, _black_, _0.5625800000000003
176, _alpha_beta, _white_, _0.32439000000000023
176, _alpha_beta_trie, _black_, _0.30787400000000004
177, _alpha_beta, _white_, _0.301426
177, _alpha_beta_trie, _black_, _0.3094040000000002
178, _alpha_beta, _white_, _0.195573
178, _alpha_beta_trie, _black_, _0.099865
