game_number, agent_type, agent_color, agent_decision_time
208, _alpha_beta_hash, _black_, _0.4303440000000001
209, _alpha_beta, _white_, _0.18685599999999997
209, _alpha_beta_hash, _black_, _0.26927000000000006
210, _alpha_beta, _white_, _0.5314169999999998
210, _alpha_beta_hash, _black_, _0.21739299999999984
211, _alpha_beta, _white_, _0.2872510000000002
211, _alpha_beta_hash, _black_, _0.23834399999999983
212, _alpha_beta, _white_, _0.28130300000000014
212, _alpha_beta_hash, _black_, _0.25530199999999986
213, _alpha_beta, _white_, _0.3607400000000003
213, _alpha_beta_hash, _black_, _0.37449400000000005
214, _alpha_beta, _white_, _0.368895
214, _alpha_beta_hash, _black_, _0.3397530000000002
215, _alpha_beta, _white_, _0.27672499999999994
215, _alpha_beta_hash, _black_, _0.15358699999999995
216, _alpha_beta, _white_, _0.7817349999999998
216, _alpha_beta_hash, _black_, _0.269163
217, _alpha_beta, _white_, _0.4593060000000004
217, _alpha_beta_hash, _black_, _0.3222810000000006
218, _alpha_beta, _white_, _0.22123499999999985
218, _alpha_beta_hash, _black_, _0.4461930000000002
219, _alpha_beta, _white_, _0.28623599999999993
219, _alpha_beta_hash, _black_, _0.1815139999999999
220, _alpha_beta, _white_, _0.5664950000000001
220, _alpha_beta_hash, _black_, _0.22736199999999987
221, _alpha_beta, _white_, _0.4794440000000009
221, _alpha_beta_hash, _black_, _0.48204100000000066
222, _alpha_beta, _white_, _0.25043799999999994
222, _alpha_beta_hash, _black_, _0.289572
223, _alpha_beta, _white_, _0.2884829999999999
223, _alpha_beta_hash, _black_, _0.31261400000000045
224, _alpha_beta, _white_, _0.320869
224, _alpha_beta_hash, _black_, _0.30936300000000055
225, _alpha_beta, _white_, _0.510086
225, _alpha_beta_hash, _black_, _0.47471400000000075
226, _alpha_beta, _white_, _0.250983
226, _alpha_beta_hash, _black_, _0.161065
227, _alpha_beta, _white_, _0.319421
227, _alpha_beta_hash, _black_, _0.31466800000000017
228, _alpha_beta, _white_, _0.632866
228, _alpha_beta_hash, _black_, _0.23237699999999986
229, _alpha_beta, _white_, _0.28337500000000004
229, _alpha_beta_hash, _black_, _0.31613700000000017
230, _alpha_beta, _white_, _0.2912109999999999
230, _alpha_beta_hash, _black_, _0.3341160000000004
231, _alpha_beta, _white_, _0.43048000000000086
231, _alpha_beta_hash, _black_, _0.3311300000000006
232, _alpha_beta, _white_, _0.2004349999999999
232, _alpha_beta_hash, _black_, _0.23340399999999992
233, _alpha_beta, _white_, _0.2879470000000001
233, _alpha_beta_hash, _black_, _0.281026
234, _alpha_beta, _white_, _0.217605
234, _alpha_beta_hash, _black_, _0.11428499999999998
235, _alpha_beta, _white_, _0.374404
235, _alpha_beta_hash, _black_, _0.22685899999999992
236, _alpha_beta, _white_, _0.22744599999999984
236, _alpha_beta_hash, _black_, _0.28902400000000017
237, _alpha_beta, _white_, _0.44959000000000005
237, _alpha_beta_hash, _black_, _0.12681799999999993
238, _alpha_beta, _white_, _0.16259599999999994
238, _alpha_beta_hash, _black_, _0.17946399999999998
239, _alpha_beta, _white_, _0.2134359999999999
239, _alpha_beta_hash, _black_, _0.342157
240, _alpha_beta, _white_, _0.09529699999999998
240, _alpha_beta_hash, _black_, _0.016940999999999998
241, _alpha_beta, _white_, _0.27900600000000003
241, _alpha_beta_hash, _black_, _0.3550420000000001
242, _alpha_beta, _white_, _0.25585499999999994
242, _alpha_beta_hash, _black_, _0.25087599999999993
243, _alpha_beta, _white_, _0.35586999999999985
243, _alpha_beta_hash, _black_, _0.31395300000000004
244, _alpha_beta, _white_, _0.24132899999999982
244, _alpha_beta_hash, _black_, _0.468933
245, _alpha_beta, _white_, _0.21855199999999997
245, _alpha_beta_hash, _black_, _0.288374
246, _alpha_beta, _white_, _0.32320100000000024
246, _alpha_beta_hash, _black_, _0.2725549999999999
247, _alpha_beta, _white_, _0.49026000000000003
247, _alpha_beta_hash, _black_, _0.34973100000000035
248, _alpha_beta, _white_, _0.31863900000000017
248, _alpha_beta_hash, _black_, _0.26224899999999995
249, _alpha_beta, _white_, _0.36008600000000046
249, _alpha_beta_hash, _black_, _0.41792999999999986
250, _alpha_beta, _white_, _0.3768760000000005
250, _alpha_beta_hash, _black_, _0.4427340000000005
251, _alpha_beta, _white_, _0.20942199999999994
251, _alpha_beta_hash, _black_, _0.18253499999999992
252, _alpha_beta, _white_, _0.18838800000000003
252, _alpha_beta_hash, _black_, _0.08728
253, _alpha_beta, _white_, _0.6506850000000002
253, _alpha_beta_hash, _black_, _0.268306
254, _alpha_beta, _white_, _0.5192960000000002
254, _alpha_beta_hash, _black_, _0.2807829999999999
255, _alpha_beta, _white_, _0.345196
255, _alpha_beta_hash, _black_, _0.26593200000000006
256, _alpha_beta, _white_, _0.34718000000000004
256, _alpha_beta_hash, _black_, _0.281956
257, _alpha_beta, _white_, _0.4144530000000001
257, _alpha_beta_hash, _black_, _0.264556
258, _alpha_beta, _white_, _0.23388399999999995
258, _alpha_beta_hash, _black_, _0.24733600000000003
259, _alpha_beta, _white_, _0.30212200000000017
259, _alpha_beta_hash, _black_, _0.581512
260, _alpha_beta, _white_, _0.30021899999999985
260, _alpha_beta_hash, _black_, _0.3440539999999999
261, _alpha_beta, _white_, _0.514364
261, _alpha_beta_hash, _black_, _0.28279900000000013
262, _alpha_beta, _white_, _0.30395800000000006
262, _alpha_beta_hash, _black_, _0.18305899999999997
263, _alpha_beta, _white_, _0.41116000000000025
263, _alpha_beta_hash, _black_, _0.30570100000000017
264, _alpha_beta, _white_, _0.3267710000000002
264, _alpha_beta_hash, _black_, _0.1780419999999999
265, _alpha_beta, _white_, _0.46485500000000024
265, _alpha_beta_hash, _black_, _0.2582699999999999
266, _alpha_beta, _white_, _0.17960799999999993
266, _alpha_beta_hash, _black_, _0.20611300000000005
267, _alpha_beta, _white_, _0.4187509999999999
267, _alpha_beta_hash, _black_, _0.28537600000000024
268, _alpha_beta, _white_, _0.08084
268, _alpha_beta_hash, _black_, _0.21339999999999998
269, _alpha_beta, _white_, _0.4472310000000002
269, _alpha_beta_hash, _black_, _0.36183600000000027
270, _alpha_beta, _white_, _0.4106400000000002
270, _alpha_beta_hash, _black_, _0.25318199999999985
271, _alpha_beta, _white_, _0.2353129999999999
271, _alpha_beta_hash, _black_, _0.400727
272, _alpha_beta, _white_, _0.29338900000000023
272, _alpha_beta_hash, _black_, _0.31182099999999996
273, _alpha_beta, _white_, _0.26032999999999995
273, _alpha_beta_hash, _black_, _0.24939799999999984
274, _alpha_beta, _white_, _0.355565
274, _alpha_beta_hash, _black_, _0.2847870000000002
275, _alpha_beta, _white_, _0.2722330000000001
275, _alpha_beta_hash, _black_, _0.32614
276, _alpha_beta, _white_, _0.16758299999999993
276, _alpha_beta_hash, _black_, _0.199712
277, _alpha_beta, _white_, _0.4623720000000004
