game_number, agent_type, agent_color, agent_decision_time
125, _alpha_beta, _white_, _0.40353200000000067
125, _alpha_beta_rb, _black_, _0.36449300000000034
126, _alpha_beta, _white_, _0.2810040000000002
126, _alpha_beta_rb, _black_, _0.21446899999999988
127, _alpha_beta, _white_, _0.4717240000000003
127, _alpha_beta_rb, _black_, _0.25385599999999986
128, _alpha_beta, _white_, _0.2527019999999999
128, _alpha_beta_rb, _black_, _0.3280520000000003
129, _alpha_beta, _white_, _0.17505900000000005
129, _alpha_beta_rb, _black_, _0.116026
130, _alpha_beta, _white_, _0.3951590000000001
130, _alpha_beta_rb, _black_, _0.24927499999999994
131, _alpha_beta, _white_, _0.2654789999999999
131, _alpha_beta_rb, _black_, _0.3970220000000001
132, _alpha_beta, _white_, _0.4768730000000001
132, _alpha_beta_rb, _black_, _0.263186
133, _alpha_beta, _white_, _0.12378499999999999
133, _alpha_beta_rb, _black_, _0.18714
134, _alpha_beta, _white_, _0.288937
134, _alpha_beta_rb, _black_, _0.227185
135, _alpha_beta, _white_, _0.309537
135, _alpha_beta_rb, _black_, _0.2706030000000001
136, _alpha_beta, _white_, _0.43899400000000016
136, _alpha_beta_rb, _black_, _0.2932170000000001
137, _alpha_beta, _white_, _0.261529
137, _alpha_beta_rb, _black_, _0.2996729999999999
138, _alpha_beta, _white_, _0.3774399999999999
138, _alpha_beta_rb, _black_, _0.13116599999999995
139, _alpha_beta, _white_, _0.3267289999999998
139, _alpha_beta_rb, _black_, _0.24437399999999979
140, _alpha_beta, _white_, _0.35027399999999986
140, _alpha_beta_rb, _black_, _0.3906230000000004
141, _alpha_beta, _white_, _0.41190099999999996
141, _alpha_beta_rb, _black_, _0.2752630000000003
142, _alpha_beta, _white_, _0.4483800000000001
142, _alpha_beta_rb, _black_, _0.23219399999999984
143, _alpha_beta, _white_, _0.37704200000000004
143, _alpha_beta_rb, _black_, _0.29761000000000026
144, _alpha_beta, _white_, _0.08477399999999999
144, _alpha_beta_rb, _black_, _0.041887
145, _alpha_beta, _white_, _0.35889899999999997
145, _alpha_beta_rb, _black_, _0.26110999999999995
146, _alpha_beta, _white_, _0.24450199999999983
146, _alpha_beta_rb, _black_, _0.23621199999999995
147, _alpha_beta, _white_, _0.1996029999999999
147, _alpha_beta_rb, _black_, _0.40197300000000025
148, _alpha_beta, _white_, _0.3665000000000001
148, _alpha_beta_rb, _black_, _0.22585999999999998
149, _alpha_beta, _white_, _0.33013400000000026
149, _alpha_beta_rb, _black_, _0.33389000000000035
150, _alpha_beta, _white_, _0.338371
150, _alpha_beta_rb, _black_, _0.11561099999999999
151, _alpha_beta, _white_, _0.32165000000000044
151, _alpha_beta_rb, _black_, _0.3545430000000004
152, _alpha_beta, _white_, _0.32982199999999984
152, _alpha_beta_rb, _black_, _0.21959099999999993
153, _alpha_beta, _white_, _0.32689
153, _alpha_beta_rb, _black_, _0.6049480000000002
154, _alpha_beta, _white_, _0.34299000000000013
154, _alpha_beta_rb, _black_, _0.2094009999999999
155, _alpha_beta, _white_, _0.324739
155, _alpha_beta_rb, _black_, _0.3509810000000002
156, _alpha_beta, _white_, _0.5094850000000002
156, _alpha_beta_rb, _black_, _0.3124280000000002
157, _alpha_beta, _white_, _0.3128970000000007
157, _alpha_beta_rb, _black_, _0.444103
158, _alpha_beta, _white_, _0.5479260000000004
158, _alpha_beta_rb, _black_, _0.29887400000000025
159, _alpha_beta, _white_, _0.35256900000000047
159, _alpha_beta_rb, _black_, _0.5329500000000009
160, _alpha_beta, _white_, _0.5234850000000004
160, _alpha_beta_rb, _black_, _0.35340500000000036
161, _alpha_beta, _white_, _0.25940199999999985
161, _alpha_beta_rb, _black_, _0.1955449999999999
162, _alpha_beta, _white_, _0.082189
162, _alpha_beta_rb, _black_, _0.025932000000000004
163, _alpha_beta, _white_, _0.3591220000000003
163, _alpha_beta_rb, _black_, _0.17472699999999994
164, _alpha_beta, _white_, _0.21044200000000005
164, _alpha_beta_rb, _black_, _0.14161700000000002
165, _alpha_beta, _white_, _0.4414370000000008
165, _alpha_beta_rb, _black_, _0.4348170000000005
166, _alpha_beta, _white_, _0.254055
166, _alpha_beta_rb, _black_, _0.19948799999999994
167, _alpha_beta, _white_, _0.41959400000000036
167, _alpha_beta_rb, _black_, _0.4225510000000003
168, _alpha_beta, _white_, _0.402838
168, _alpha_beta_rb, _black_, _0.24442899999999992
169, _alpha_beta, _white_, _0.32901999999999987
169, _alpha_beta_rb, _black_, _0.3328930000000001
170, _alpha_beta, _white_, _0.36117900000000025
170, _alpha_beta_rb, _black_, _0.3077650000000002
171, _alpha_beta, _white_, _0.19545899999999988
171, _alpha_beta_rb, _black_, _0.21444599999999986
172, _alpha_beta, _white_, _0.4284020000000002
172, _alpha_beta_rb, _black_, _0.26808300000000007
173, _alpha_beta, _white_, _0.4806540000000001
173, _alpha_beta_rb, _black_, _0.1985559999999999
174, _alpha_beta, _white_, _0.188406
174, _alpha_beta_rb, _black_, _0.17359999999999998
175, _alpha_beta, _white_, _0.144559
175, _alpha_beta_rb, _black_, _0.08881499999999999
176, _alpha_beta, _white_, _0.445426
176, _alpha_beta_rb, _black_, _0.37200400000000017
177, _alpha_beta, _white_, _0.4747830000000002
177, _alpha_beta_rb, _black_, _0.4130670000000004
178, _alpha_beta, _white_, _0.2806650000000002
178, _alpha_beta_rb, _black_, _0.5448320000000003
179, _alpha_beta, _white_, _0.4681400000000002
179, _alpha_beta_rb, _black_, _0.5171600000000004
180, _alpha_beta, _white_, _0.5103570000000004
180, _alpha_beta_rb, _black_, _0.4012170000000002
181, _alpha_beta, _white_, _0.3317580000000002
181, _alpha_beta_rb, _black_, _0.2918930000000001
182, _alpha_beta, _white_, _0.3307450000000001
182, _alpha_beta_rb, _black_, _0.48543099999999995
183, _alpha_beta, _white_, _0.11369599999999998
183, _alpha_beta_rb, _black_, _0.132645
