game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
88	pv2	white	2	44	20.027422999999995	-1
88	pv2	black	2	44	18.800696000000002	1
89	pv2	white	2	25	12.780208	1
89	pv2	black	2	25	8.296641999999999	-1
90	pv2	white	2	35	27.462051000000006	1
90	pv2	black	2	35	24.834962000000004	-1
91	pv2	white	2	21	12.045520999999999	1
91	pv2	black	2	21	8.39386	-1
92	pv2	white	2	33	24.483083	-1
92	pv2	black	2	33	28.528429999999997	1
93	pv2	white	2	24	14.287330999999998	-1
93	pv2	black	2	24	12.593809	1
94	pv2	white	2	20	11.697461	-1
94	pv2	black	2	20	11.296272000000002	1
95	pv2	white	2	31	16.904854	1
95	pv2	black	2	31	11.547568999999996	-1
96	pv2	white	2	33	21.933071999999996	1
96	pv2	black	2	33	16.42581699999999	-1
97	pv2	white	2	38	30.31277799999999	1
97	pv2	black	2	38	26.864778000000012	-1
98	pv2	white	2	32	26.05219699999999	1
98	pv2	black	2	32	23.211793	-1
99	pv2	white	2	27	20.621007	1
99	pv2	black	2	27	17.572495000000004	-1
