game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
72	alphabeta2	black	2	3	0.733344	1
73	alphabeta1	white	1	23	0.26620499999999997	-1
73	alphabeta2	black	2	23	12.250699000000001	1
74	alphabeta1	white	1	20	0.163285	-1
74	alphabeta2	black	2	20	7.789454	1
75	alphabeta1	white	1	5	0.035195	-1
75	alphabeta2	black	2	5	1.066435	1
76	alphabeta1	white	1	12	0.15213100000000002	-1
76	alphabeta2	black	2	12	5.587966	1
77	alphabeta1	white	1	20	0.158834	-1
77	alphabeta2	black	2	20	9.503092999999998	1
78	alphabeta1	white	1	25	0.20804999999999998	-1
78	alphabeta2	black	2	25	11.154473000000003	1
79	alphabeta1	white	1	5	0.044643	-1
79	alphabeta2	black	2	5	1.135743	1
80	alphabeta1	white	1	70	0.4824329999999999	0
80	alphabeta2	black	2	70	11.377181999999996	0
81	alphabeta1	white	1	24	0.23418400000000003	-1
81	alphabeta2	black	2	24	12.013825999999998	1
82	alphabeta1	white	1	3	0.026906	-1
82	alphabeta2	black	2	3	0.694667	1
83	alphabeta1	white	1	4	0.038015	-1
83	alphabeta2	black	2	4	1.231339	1
84	alphabeta1	white	1	32	0.281694	-1
84	alphabeta2	black	2	32	12.269418	1
85	alphabeta1	white	1	30	0.301906	-1
85	alphabeta2	black	2	30	14.147929	1
86	alphabeta1	white	1	52	0.338064	-1
86	alphabeta2	black	2	52	15.618034000000005	1
87	alphabeta1	white	1	41	0.242466	-1
87	alphabeta2	black	2	41	11.729785000000001	1
88	alphabeta1	white	1	15	0.11482700000000001	-1
88	alphabeta2	black	2	15	6.348903	1
89	alphabeta1	white	1	99	0.37695699999999993	-1
89	alphabeta2	black	2	99	16.22566	1
90	alphabeta1	white	1	26	0.20829199999999998	-1
90	alphabeta2	black	2	26	8.992487	1
91	alphabeta1	white	1	25	0.17276499999999995	-1
91	alphabeta2	black	2	25	10.494878000000002	1
92	alphabeta1	white	1	25	0.254822	-1
92	alphabeta2	black	2	25	13.698907	1
93	alphabeta1	white	1	31	0.27060400000000007	-1
93	alphabeta2	black	2	31	13.952334	1
94	alphabeta1	white	1	21	0.178922	-1
94	alphabeta2	black	2	21	10.638702	1
95	alphabeta1	white	1	24	0.15612100000000004	-1
95	alphabeta2	black	2	24	9.782589000000002	1
96	alphabeta1	white	1	57	0.32191200000000014	-1
96	alphabeta2	black	2	57	12.934222999999996	1
97	alphabeta1	white	1	23	0.176199	-1
97	alphabeta2	black	2	23	10.333582999999999	1
98	alphabeta1	white	1	17	0.18661800000000003	-1
98	alphabeta2	black	2	17	6.775411	1
99	alphabeta1	white	1	4	0.035165	-1
99	alphabeta2	black	2	4	0.931747	1
