game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
120	alphabeta2_trans	black	2	38	6.178642	1
121	alphabeta2	white	2	29	18.769425	0
121	alphabeta2_trans	black	2	29	6.038623	0
122	alphabeta2	white	2	37	27.269498	1
122	alphabeta2_trans	black	2	37	4.8525	-1
123	alphabeta2	white	2	47	34.211096	1
123	alphabeta2_trans	black	2	47	3.671795	-1
124	alphabeta2	white	2	22	11.9096	1
124	alphabeta2_trans	black	2	22	7.458897	-1
125	alphabeta2	white	2	85	23.075819	0
125	alphabeta2_trans	black	2	85	5.204573	0
126	alphabeta2	white	2	39	14.658287	-1
126	alphabeta2_trans	black	2	39	7.774259	1
127	alphabeta2	white	2	43	26.99349	1
127	alphabeta2_trans	black	2	43	7.944349	-1
128	alphabeta2	white	2	45	24.917573	1
128	alphabeta2_trans	black	2	45	6.163299	-1
129	alphabeta2	white	2	33	18.984097	-1
129	alphabeta2_trans	black	2	33	4.507926	1
130	alphabeta2	white	2	34	25.720064	1
130	alphabeta2_trans	black	2	34	9.229667	-1
131	alphabeta2	white	2	72	23.335459	-1
131	alphabeta2_trans	black	2	72	2.621393	1
132	alphabeta2	white	2	23	21.376731	1
132	alphabeta2_trans	black	2	23	1.615647	-1
133	alphabeta2	white	2	39	35.038963	1
133	alphabeta2_trans	black	2	39	12.253496	-1
134	alphabeta2	white	2	56	28.886168	0
134	alphabeta2_trans	black	2	56	10.05862	0
135	alphabeta2	white	2	42	29.157024	1
135	alphabeta2_trans	black	2	42	2.129656	-1
136	alphabeta2	white	2	33	26.35236	1
136	alphabeta2_trans	black	2	33	4.109454	-1
137	alphabeta2	white	2	32	29.549415	0
137	alphabeta2_trans	black	2	32	8.02241	0
138	alphabeta2	white	2	39	20.100559	1
138	alphabeta2_trans	black	2	39	11.656494	-1
139	alphabeta2	white	2	29	22.566582	1
139	alphabeta2_trans	black	2	29	4.693805	-1
140	alphabeta2	white	2	17	8.518638	1
140	alphabeta2_trans	black	2	17	5.693585	-1
141	alphabeta2	white	2	70	26.180344	0
141	alphabeta2_trans	black	2	70	7.414657	0
142	alphabeta2	white	2	98	68.250742	1
142	alphabeta2_trans	black	2	98	53.960924	-1
143	alphabeta2	white	2	72	29.284257	1
143	alphabeta2_trans	black	2	72	21.487068	-1
144	alphabeta2	white	2	43	23.388153	-1
144	alphabeta2_trans	black	2	43	0.810373	1
145	alphabeta2	white	2	35	22.773827	1
145	alphabeta2_trans	black	2	35	6.462428	-1
146	alphabeta2	white	2	37	19.449805	-1
146	alphabeta2_trans	black	2	37	1.16322	1
147	alphabeta2	white	2	26	14.444323	1
147	alphabeta2_trans	black	2	26	5.729256	-1
148	alphabeta2	white	2	14	7.61642	1
148	alphabeta2_trans	black	2	14	0.923505	-1
149	alphabeta2	white	2	33	28.238198	1
149	alphabeta2_trans	black	2	33	5.582884	-1
150	alphabeta2	white	2	24	20.520601	-1
150	alphabeta2_trans	black	2	24	1.354333	1
151	alphabeta2	white	2	36	30.37496	1
151	alphabeta2_trans	black	2	36	9.471593	-1
152	alphabeta2	white	2	39	29.051238	1
152	alphabeta2_trans	black	2	39	7.284713	-1
153	alphabeta2	white	2	37	25.054415	-1
153	alphabeta2_trans	black	2	37	5.233668	1
154	alphabeta2	white	2	178	24.104553	-1
154	alphabeta2_trans	black	2	178	20.158252	1
155	alphabeta2	white	2	61	28.477202	-1
155	alphabeta2_trans	black	2	61	7.31657	1
156	alphabeta2	white	2	24	13.985875	1
156	alphabeta2_trans	black	2	24	6.844212	-1
157	alphabeta2	white	2	170	38.645871	0
157	alphabeta2_trans	black	2	170	5.850742	0
158	alphabeta2	white	2	35	19.435998	-1
158	alphabeta2_trans	black	2	35	1.204203	1
159	alphabeta2	white	2	30	24.386639	1
159	alphabeta2_trans	black	2	30	19.18761	-1
160	alphabeta2	white	2	47	28.621608	1
160	alphabeta2_trans	black	2	47	9.111889	-1
161	alphabeta2	white	2	45	27.844679	1
161	alphabeta2_trans	black	2	45	0.99773	-1
162	alphabeta2	white	2	64	35.863469	1
162	alphabeta2_trans	black	2	64	16.893777	-1
